name,birth_date,age,children,employment,id,city,email,password,Signed_Up,Elec_January,Elec_February,Elec_March,Elec_April,Elec_May,Elec_June,Elec_July,Elec_August,Elec_September,Elec_October,Elec_Novemeber,Elec_December,Water_January,Water_February,Water_March,Water_April,Water_May,Water_June,Water_July,Water_August,Water_September,Water_October,Water_Novemeber,Water_December,Arnona
Lynn Chen,1990-05-10,32,2,1,399306,Tel_Aviv_Yaffo,steve28@ruiz-cox.com,zc33)We$u!,1,1791.5438819948647,1790.754850338988,912.9720075407706,1339.36791013302,1536.191054971801,1732.6816677490815,1811.691010049084,920.8004814004314,1720.3386506358183,1121.0030921972532,1252.4408078232827,1294.8750293350795,140.0812104866666,202.9012355080324,163.23226823870894,188.5625473638371,214.9373139492512,193.40433049166285,164.16307147940205,201.31255937578243,206.13951698876508,175.10769792923116,248.14927640167645,130.22489668850838,1334.4185320467398
Lisa Lee,1982-05-12,40,2,1,432928,Rishon_LeTsiyon,tammy54@gmail.com,0nCmmXex(C,1,1954.520733084303,2466.2502313021632,1449.9754471181102,1435.829525785642,1780.052388462587,1629.460062392463,1938.414195756574,1063.030279967447,1472.822392928814,1345.6395555431752,1085.1960179920916,1701.3300568660486,135.08333327576474,169.35046679075944,214.2199347838015,145.87438891325914,191.8576168293144,237.3969970465675,271.9871452283912,182.1535864984304,204.43181443381744,161.5800774925392,175.7464075368348,189.8518060270449,1021.998098461958
Kimberly Myers,1973-10-05,49,2,1,388230,Rishon_LeTsiyon,anthony96@white-lane.org,PB23ZHNw*^,1,1850.2636041971284,1612.334188386013,885.7352273846058,1171.3309373207087,1176.626816053427,1572.623892877886,1697.6601752537597,1371.7829525435798,1493.3709913735458,1466.5879151024324,1372.867688054847,1732.4097266608585,114.96323662708566,190.3827017039185,161.03628442700665,114.34825187932654,153.57336466643497,127.86236325284663,105.33241321492405,153.7295693441152,108.46144698948903,102.898189059816,149.68653675208716,118.8125803633609,1063.207967059363
James Hanna,1996-03-10,26,0,1,234641,Rishon_LeTsiyon,vargasandrea@gmail.com,7B$GXMYx+O,0,1117.1483661851694,1522.9074342661283,733.5355631422592,737.4524710090298,352.96854232844794,870.7428388317581,1643.928543235143,383.2160733065102,775.6694394426954,930.2348088175434,1543.1532275533457,1737.9501038606013,118.094737994396,124.0568387378812,121.3902157629556,144.6632942948438,113.95816916233515,142.63581033196317,146.25647484513027,115.8029295231047,144.11842489359353,123.63322870591792,63.64516395690321,60.17848535129311,934.268627845655
Henry Rowland,1981-08-05,41,2,1,234013,Tel_Aviv_Yaffo,cjohns@nelson.org,$62AfI*L+w,1,1655.6732739067113,1740.3398868615425,882.5853251542159,905.9732945030714,1292.359811757277,1410.095456035146,1125.4003010667718,1267.93052859524,1531.5504539106184,1097.2935769813969,1089.1779284404197,1686.5379284240662,140.0014940907747,139.53624530235777,131.541313705034,122.06493368940644,117.70137162255276,151.88209852113067,123.22574177636872,163.23003296019488,115.17609073124444,126.88487286195458,153.73593002424775,127.2938115001776,1309.667209658597
Christian Cunningham,1994-07-21,28,1,1,219758,Petah_Tikva,taylorjoshua@cole.com,JzX9Pbf!*s,1,1477.120342923283,1387.5748097458404,721.2322854867102,1449.2657836834524,314.86737951537555,1128.2297601593928,1719.2385698551532,1092.4296506724,1503.672308690482,1031.0582627500166,1081.0296316271497,1170.3060734018102,178.71653359139503,168.54618680370186,144.76031872260896,143.62151669340966,148.50499928352784,139.5784644483914,124.8643777477053,125.12021643493918,143.74337756151328,126.3207051045698,117.83832318009766,113.16625426936542,872.0647758091877
Carrie Pena,1962-01-13,60,2,1,420153,Petah_Tikva,osmith@yahoo.com,N0V5VnwAt(,0,2035.3685725740213,2458.309258487724,1069.5658522829506,1732.353928077105,1769.1016099763951,1906.1582157860937,2311.173327511594,1622.7061633875492,1665.4747724619026,1741.2197762572691,2160.810323559559,2507.9290870120176,164.12722550764516,134.85891651557566,177.34490433367358,178.98459901813,174.69882766191816,139.5433852476743,167.75635286356712,203.7456081343674,177.19741639030568,203.8869220228569,178.81771462645523,210.7959031243468,999.9213311929066
Wesley Pineda,1974-03-03,48,2,1,410529,Tel_Aviv_Yaffo,diazjames@roberts.org,_#N1YUcQxr,1,1991.264388296503,2200.684212149022,889.4691257242039,1915.867457735625,1798.0935819384836,2045.578050351548,1702.1656884648846,1665.699615009906,2400.9726339986228,1107.5484815182397,2080.8261917592367,1894.4345950690008,185.36257683231116,169.93552756228954,213.27370016057785,189.67792762617515,202.0161761558998,151.45656090645457,175.15029623569174,217.4174368323293,205.27179512449624,180.9151114631645,147.0691632433246,186.99724693692835,1264.4261728027916
Rhonda Davis,1963-11-17,59,0,1,338223,Tel_Aviv_Yaffo,champton@hotmail.com,$0(fwEa@RJ,1,1934.6119795546697,2019.4140614875923,1412.7915589557488,1070.9703573265551,1784.447330604983,1545.305041465181,1780.5723723272229,881.396445339919,1717.2566917574036,1144.9529449346217,1602.5050004522943,2179.8544264815355,91.77253089824198,173.3501427213109,80.81021780362053,128.68196681371225,95.77642913605196,82.7414247799313,82.60135229480905,139.15810704999325,131.6356107755156,67.16425923561184,122.61824165946794,146.1932817417839,944.7158376999008
Tyler Frederick,1979-08-06,43,2,1,366274,Rishon_LeTsiyon,smiththomas@parrish.net,$_6AwWSlZ5,1,2545.5465785161296,2099.7019780719,1376.995200711256,1571.487205365749,1507.3116096266822,2008.290159502877,1922.461979301739,839.3674932700762,1442.3246867305154,1409.6609335412031,1548.9298427884996,1767.969717763096,208.2321615013112,193.4818661783267,218.9971730753395,226.0142512639511,166.46044380130454,185.71379915450763,190.23381539495065,175.69605395088672,134.59037573643633,196.89093800329252,211.7630930916704,165.90171721570658,967.8517422462124
Trevor Hancock,1972-01-06,50,2,1,348888,Tel_Aviv_Yaffo,steven96@hernandez.com,#&LCPJqcQ9,1,1857.0251515114644,1819.54620952248,918.043725703878,1224.627444444246,1361.9932118904358,1121.2366534656385,1881.282697134643,1105.6623395378151,1287.6455831925532,1403.3739105252628,1126.2871638353315,1531.7493407217837,169.62010083417223,194.46366568837647,129.5904919967231,123.57089349905677,117.41489540921556,95.98271650780993,132.27020299965346,197.198444665103,170.17035984053874,99.88876615364478,99.6146111325469,149.41407148036373,1158.2647084513071
Courtney Cardenas,1976-03-11,46,2,1,351977,Tel_Aviv_Yaffo,oholland@gmail.com,D!4Q&ghrZ),1,1513.283242430875,1774.743083796574,1070.7060433558772,1256.4512750472154,1414.9808263495177,1220.2895649583738,1372.6658984415094,1501.0527269726313,1370.447207635258,1380.963395404175,1262.8571331641815,1639.4022352456757,161.1709042242049,161.34709727606327,127.69295121536167,170.31062690979974,137.25488749076032,132.6501022223865,148.50441766707354,139.03137563426006,134.2633537326865,128.70854676920615,118.35666037429688,127.88846087590623,1088.5807899230088
Aaron Sanchez,1960-06-11,62,1,1,415799,Petah_Tikva,atkinsmelissa@morales-gonzalez.biz,8SHU^siX+t,1,1859.3910627317248,2196.651851845071,995.6109027748842,1427.315393729251,1597.7481796511984,1503.9087105505623,1470.7448838739508,1033.6834600267764,1649.280931716025,1385.133825597826,1054.1335017694048,1411.0678325097442,113.60765143000016,104.24723453793816,130.16318680417328,107.35103521414165,99.59361078759756,98.24086313053488,129.59646875247694,98.07986168233845,120.53242197669888,114.0764853109634,83.51510754060132,116.11450313660758,655.7844151133548
Toni Leonard,1986-01-12,36,3,1,217934,Ramat_Gan,leroy81@gmail.com,@CShqAZq2q,1,2192.617243998364,1853.967325117008,1777.4244842832393,1668.004584013245,1697.5023020697204,1225.7344586310778,2280.460355455434,1499.6242389498298,2062.6580262536195,1341.6639114728207,901.862734728056,2297.563133541627,230.00545658055503,242.28862256972843,269.71284541213777,224.994275466166,213.9400281685829,216.861143174848,243.79054411786177,219.95535229995167,199.8725974231357,218.4841047412576,145.05681416541609,183.7348604860955,1083.4380296980144
John Thornton,1981-02-24,41,1,1,413389,Tel_Aviv_Yaffo,smeyer@patterson.com,$cvHlozC9p,1,1583.0671481046636,1189.7188144820932,1151.4378702137913,909.9288779615412,1234.6135898557702,1317.2051349704782,1180.9790956483812,711.9214899919555,1072.6916080723863,921.3399522389147,900.0705775035311,1493.3402716113733,146.45546984085703,143.71326201779254,125.88733399611702,105.99427263587118,110.03527463741152,128.65253356806062,94.9145146844851,112.42296929074494,94.95302846112178,128.61793575487025,139.1674911048375,95.46161141202172,1043.7935343380084
Lauren Pitts,1963-04-03,59,2,1,273934,Tel_Aviv_Yaffo,bryantjamie@gmail.com,SDd9pRDhX&,1,1993.4847946946147,1963.4594178520329,1616.0729573107387,1304.1959442794205,1906.1919437823356,1849.68918956932,1738.405757118474,942.7213300099262,1492.3752657565417,1690.099247647624,1608.39173694695,1965.5029726303449,107.10754139310808,176.50068064755536,158.9926352820832,128.9920602962457,143.90741675723044,132.95889217018222,110.15371494238842,162.1707956114043,167.6947701366986,183.869808158897,135.14255320634282,153.49952223939042,1278.6373586180027
Timothy Davis,1989-11-08,33,1,1,276598,Tel_Aviv_Yaffo,stephen49@wise-perry.com,@^94PEn65K,1,1946.2339968205972,1537.4155476217556,182.93847307732108,903.2360549707504,1698.4569731933923,1464.649256793422,1713.321022083221,958.4001312031688,1535.9966155525854,1320.3410625650524,650.9671890997087,1444.4246398889168,107.51379729170988,146.45500265405963,193.06226740315964,156.39123393099038,133.789296472246,177.00457387688746,171.578898170508,169.9378663971442,175.47313107792905,142.06189478760382,172.14092370214772,124.51460951420876,1178.1196400202052
Stephanie Johnson,1977-01-08,45,3,1,457533,Ramat_Gan,ralph79@love-sanchez.com,)+357RpX2Y,1,2539.558073022101,2285.211873208016,1543.9575554470994,1544.705761541235,1813.7678134150487,1902.5046671892828,2056.949415886821,1652.4911042893234,1851.568414829574,1529.599535656808,2232.5057825244958,2198.2268167993675,202.7645728178905,231.5400224062836,254.8475311966473,224.414366199267,209.233344165664,238.6088595121861,233.6123322411352,249.48380629714572,256.29808032317686,198.4358542760043,235.31816094613367,187.33841422172725,1062.6952321823271
Melanie Mendoza,1976-05-25,46,2,1,322281,Tel_Aviv_Yaffo,diane44@singleton-ross.com,He9^FMfj_o,1,2283.507045154248,2100.176802135073,1238.1370375350336,2061.6629755213403,2329.1025622383613,1868.2393117088504,2161.2317313799213,1481.9726301541605,1760.685133050938,1846.4699767523475,1884.3699162627904,2100.6067237984485,167.32561016953125,195.87565961339024,199.46060272096068,168.07507221606454,171.6493825597748,201.39538486756933,184.39557805398283,169.35616990928452,230.562296593964,198.0132752511685,194.30754222608545,190.63336605325387,1289.6187430425773
Elizabeth Brooks,1972-04-12,50,3,1,423902,Herzliya,xlewis@gonzalez.com,(S5!VCk+Gz,1,2341.085067276764,2375.087456161837,1851.1227771472536,1319.0293607873443,2025.9120104522567,1915.042826823124,2354.6979351122845,1686.5205196506574,2044.9014019857084,1573.555214489436,2058.5478064863755,2136.160948379993,212.9715001182276,179.4600251009585,211.2508856758824,242.69600648649097,261.9355476176027,176.22384799802407,210.30595111007523,227.642805163813,211.08507596917357,212.54959132663248,202.81577073166352,211.95705318068525,730.2377206482902
Michael Owens,1981-09-03,41,3,1,401426,Tel_Aviv_Yaffo,barrettamber@richardson.net,ZH^gUM5i*3,1,2161.476756360974,2238.0074564713486,1674.4315314191213,1521.4192386663842,1571.789416589445,2000.5325849725175,2522.8857072514243,1379.2752597427157,2248.6207142729186,890.3431047213294,1775.2855895648304,2452.9112196810784,249.20264318878415,224.0253129219045,290.6442848072488,191.5027490940372,286.1440645728697,186.3419200668951,217.46423166639397,201.8593478598113,224.78751681655868,183.45101697343347,195.7817852575529,209.16541017623425,1393.3078283812988
Julie Owens,1963-12-09,59,2,1,290769,Tel_Aviv_Yaffo,samanthahall@hotmail.com,Vm1wVwzc*!,1,2169.06846917624,1982.694412682955,2283.078595486947,2303.63672130488,2316.885888267729,2245.1097557537264,1934.6491328233087,1922.8702051775156,2632.53272827641,1640.4180995546585,1469.1453143155477,2504.1232690713005,177.28207347484457,233.59703489335016,200.9961677672863,175.34661294671585,205.50140069945928,244.3099353191832,183.4302234376213,213.28809294631975,177.13397779958962,232.15468481202123,165.01636165211758,237.10066671204484,1220.420903951201
Nathaniel Bass,1984-01-03,38,2,1,309029,Rishon_LeTsiyon,markmiller@yahoo.com,Km6%^McnL^,1,2362.78872740432,2210.343864272824,1593.3327681680012,1664.19220880681,1325.2502656498957,1889.70380470777,1716.0480268789904,1728.8405887929057,1391.06466989748,1418.3321898786485,1792.6267112770954,1641.4903372534002,210.35950860514615,244.41448816539992,172.03719129304366,171.2353105018263,178.94664779404724,227.58316827436687,248.39973051886432,221.35147522444052,171.94063184235682,192.604591067636,194.99493144387264,199.31747572631568,1203.4909071654508
Courtney Owen,1985-12-25,37,1,1,258747,Ramat_HaSharon,sabrinaharris@pitts.com,#E8^(Jlv#8,1,1399.862059034582,1267.0123277835546,936.2620393590836,1375.7297613067817,1022.251363497658,1491.7706557475638,997.6126148745944,1157.8996542921714,1420.4263291386735,688.3805400110323,756.6217981578139,1308.3936991502,60.54487270887451,123.85617915724686,111.0268699375144,89.96033340090918,147.8440493006028,87.52455615076646,123.5507699768873,100.94396598203105,123.52676343438442,122.3876234687004,133.3800139149898,137.40811256518845,660.869116341123
Raymond Bates,1987-07-17,35,0,1,292268,Ramat_Gan,scottwilliams@gmail.com,P_4fDPt*U0,1,1727.0446817166426,1461.6418956989648,709.1883459333256,783.3185742279409,776.002166908854,874.4166203766003,1346.858086352566,385.2566862137606,1433.9992734742907,916.5028557137504,1052.1553956208477,1141.8106514236283,134.07758760746535,124.00874684409058,102.21090868915212,144.70347236866297,94.48646707293658,137.50047247106656,146.42472394379604,73.3734052795314,120.99525822382982,81.61334405769338,172.89597432536672,69.80023798095235,690.3021443754008
Christopher Chambers,1993-10-20,29,0,1,408618,Petah_Tikva,haley96@gmail.com,#gJDTw%50v,0,1611.9918011200027,1154.8226301919158,592.2723975584765,964.7122167789043,816.4670579377922,735.4116882188964,1537.80850180986,480.5452305011468,802.9359161596035,464.3256869366265,1243.5972532515414,1221.082584333907,141.119125139929,82.82000398507526,121.97468367529922,101.89254345899776,110.8351934760593,162.54288769037606,157.0524398274135,113.12215526528364,104.02309976890696,112.76060444119796,115.64591394607984,111.4830963597164,599.1812519726213
Christine Flores,1994-06-11,28,2,1,437352,Tel_Aviv_Yaffo,michael62@williams.com,#mX5uGFi6c,1,1437.812685336658,1127.400056351648,1026.5249923851384,1101.2738501088982,1192.973832927913,1129.8197502845624,1352.753937289466,1326.7146027168287,1060.391330830316,520.7455306961074,878.908574928957,991.6706140213088,148.261524471846,139.03545616651598,185.82576881956803,156.2278751086257,151.15036083853815,160.54601607887545,165.4015294149181,116.12587660313427,144.97842017889235,165.6400815887256,161.61873537631487,138.41461743325243,1286.6409579282151
Shelly Sanchez,1965-04-26,57,1,1,279519,Tel_Aviv_Yaffo,brownwesley@griffin.info,ff!6rcKixk,1,1873.7140161567272,1958.6675709532672,1715.5169644006378,1499.238149261786,1261.9488583398977,1695.0666506779055,2083.20649138894,1456.261323418888,1993.076346865924,1594.0820513742156,1770.8184055861736,1957.3150491715817,120.56596402869134,133.05264514064885,182.21942436142345,161.93930003059046,167.94173843530393,175.97534601539067,174.75259646365987,179.42402590693507,188.85404072951337,161.9954437302919,113.72398758573924,135.0725461274596,1118.9539256053934
Larry Ramsey Jr.,1988-11-26,34,1,0,285773,Tel_Aviv_Yaffo,rmiller@yahoo.com,@R3TxipK#5,1,1364.8674605235624,1212.1858153242952,661.7086109854364,807.5097152816467,1193.1703091967006,1539.9650593106476,1190.9044821345242,802.6390029891447,996.2145761511854,1105.2345685216496,1212.5479099672218,1049.0827522472064,95.10756275253654,99.88793605099188,94.2871721320052,136.5837841281786,171.4243850476781,100.2192092765293,115.86457656801824,132.14746808179652,111.2240007765594,130.63140729842502,116.74041565068964,133.27505865901628,1241.668237722845
Vicki Peterson,1973-03-28,49,1,1,326921,Petah_Tikva,chelseaneal@huff-hernandez.com,a8qXtMin&a,1,1651.8221058627605,1614.0244950317722,888.8423219304782,1443.1974156493147,943.1450765514488,1346.3731471226972,1358.8014651018398,1410.7671560881256,1398.1514384636337,1231.9527971200232,1105.239592361813,1683.4431288364688,141.37096299854664,134.7488135105804,127.08651886039304,91.22823198239944,104.75404296697596,145.58033794923807,108.29803280885756,112.40657232455897,99.50345778674416,117.06390357669832,117.92651285518004,122.9518735391324,784.8298499928711
Amanda Boyd,1970-04-06,52,3,1,467255,Rishon_LeTsiyon,vanessa58@yahoo.com,$8ZYyDQ4$B,1,1940.252097728944,1910.091150503374,1477.5046581031745,1536.640931874526,1416.847856557745,1620.7470035087033,1931.028995643991,1381.514097028807,1635.0121951909998,1103.006978199405,1434.786152536237,2478.970986871841,201.6061590122186,185.4650366443351,159.8486732952289,145.69856437577425,200.26460249921016,159.23289764486688,165.16623908739987,169.29319931618187,138.69416316358175,162.46205685893588,139.34735404194777,220.90872835723343,1164.7796082373195
Wayne Lewis,1996-11-29,26,0,1,230154,Petah_Tikva,gonzalezroberto@hanson-hughes.com,btjB5XJ54&,1,1339.8428752764084,1106.4606155444585,24.96237563987808,670.6027986682872,869.2845002387136,498.67788354867065,955.3832618760556,769.2909359244925,1171.985179350483,640.7092456609737,463.408947992762,1215.0301364176769,42.867693308655554,81.33997767330057,99.71780663976686,63.89514579350606,68.5021856738284,77.95957307324464,105.00436390930513,106.25217415216297,66.98453712736622,122.73856289041603,77.46953814597096,82.70726306261685,631.4926744267625
Steven Smith,1991-08-24,31,1,1,431794,Tel_Aviv_Yaffo,jeremiah14@oliver-snyder.org,7&j)Xg%h$f,1,1145.5201037013364,1664.9027474396512,764.4757439581906,1401.6203456265,854.7491939574996,1206.673405795265,837.1707708063318,541.8483622553956,1163.8771625814804,1123.3515988080555,835.5344392920609,713.3812099765175,92.29545419644316,118.68554168348224,119.48971125508382,150.66381168940595,114.84940453973948,121.73442396393672,91.33976457179472,122.80986114769436,149.57207768828226,143.5641731720772,127.86010277759505,106.8782745305294,1077.0993438879011
Jessica Poole,1965-02-06,57,1,1,231269,Ramat_Gan,lauren27@burton.info,R!0QQy2(ZT,1,1999.0374980429383,1632.9516625907015,823.352304179033,1013.9284121922478,1446.9156946047312,1516.9215644512394,1456.1052901352912,1208.436763491234,1497.1049654854494,994.0345535841686,1076.8498175710438,1369.3155768362449,68.27017284073335,127.21333075225476,126.42785843540874,161.89067347436924,108.9741881144958,182.71682244026465,113.57150573710666,131.05532459364025,110.22000236365714,113.51164665121613,104.32124113981789,95.87252779489954,903.0497661444672
Amanda Coleman,1982-03-29,40,3,1,326793,Herzliya,jennifergarcia@gmail.com,%3J#Yicr23,1,2410.8268511877804,1970.257592533512,1564.119772666541,1437.723218621995,1586.7006770169753,1821.364810473348,2449.469736602593,2153.3623680933238,1819.9573238947276,1422.977662852208,1748.001589563144,2170.458965161169,265.0424847924938,235.36933458488107,269.1961811399987,220.7946687338465,229.522628791784,210.49613170449695,228.1578550776576,253.8153956331127,251.89625361262512,254.620496113514,239.09420535623272,250.05221193616467,914.6440733564384
Tracey Ramirez,1977-05-22,45,2,1,330035,Petah_Tikva,andrewblake@gmail.com,!BT5UNPgC#,1,1760.7208252905054,1802.8573896984356,939.2162833285756,1200.6642072654074,1427.0019534595078,1332.270601818761,1509.6780536390572,1099.4586637938762,1383.6522879019672,1226.135932057541,989.369634181446,1633.7966570992803,154.60227280777414,166.157309488427,168.2152723502097,123.4466467362588,142.72127554972525,176.66979235005255,151.31440571115476,155.13777027106667,166.6993727038055,171.89253065307483,152.13559169734177,125.30064925701586,610.9820336035004
James Blanchard,1970-01-10,52,2,1,272173,Tel_Aviv_Yaffo,richard09@gmail.com,_91KQUDcJl,1,2295.2595691184456,2305.225165186402,1111.0810218513548,1507.0259006307228,1916.1366558710167,1834.8136777560403,1806.8130405898237,1454.2417619116131,1700.5905668339833,2078.740684682511,2053.8551837300392,1367.0106626757752,214.38695724944304,210.7319039085567,186.74919754053013,168.3664624922128,182.6161431147044,154.8280220779972,169.7470890524735,182.2880659851852,207.542307242292,224.84799685827423,201.72896280983312,213.2107784809325,1326.7949586101663
Walter Campbell,1989-11-06,33,2,1,394446,Petah_Tikva,emily88@gordon.net,EH0CE!n_A$,1,1263.6324913087865,1838.9109878705667,752.2794462508463,1272.7280666281158,1019.103246435824,1636.1674889370595,1212.7942608800029,898.3131745544825,986.2212249269136,978.6182221629666,1056.7446560618143,1424.797704836522,146.42177718433518,114.02551269918274,137.526709481679,108.77088307507287,144.86888749025889,138.88233436295988,126.16855773948843,144.51273794050996,180.46809188725976,89.08114048288348,126.5412711889581,130.6839778607035,769.3397291103962
James Levy,1960-07-13,62,1,1,377017,Tel_Aviv_Yaffo,barbaramartin@day-poole.com,%q4LcukDVp,1,1388.342935202858,2033.710181644657,1115.973475417852,1166.596351475199,1343.2830598307778,1476.961622047482,1451.7768150210031,1078.7712324774084,1737.662582308064,1136.2112504790182,1108.353822186309,1624.7038679058169,112.14722644575734,104.58872382719072,114.22555470310064,105.88986322857052,87.80172955294405,144.79404125643725,108.6661348381338,120.79200945683957,84.33061660683359,98.51857201264168,93.88574606960027,89.3432801344241,1117.3934532810956
Mark Massey,1979-01-24,43,2,1,260835,Ramat_Gan,tony43@smith.com,)yUhNSva9k,1,1809.1775572420297,1804.072620981272,486.7860833413327,1008.5838405254136,1511.920677939332,1527.948913889792,1287.522119446396,980.4020050511205,1477.209508107984,1088.1384856121638,1363.2025968261278,1749.3529327115014,154.65819836978773,156.66366666700344,134.0397056939146,151.4581682325973,142.40527419985474,115.34394557901346,129.24122781864668,117.30381998667026,159.6414352574693,140.62402325848933,146.62001154304014,160.30880015725822,1040.4899397786703
Ronald Roberts,1960-06-20,62,1,1,433238,Tel_Aviv_Yaffo,ellisrebecca@williams.com,C%1QSm!(Vw,1,1926.603550118618,2292.333293224609,1825.624349375924,1445.1224161907985,1663.3118539010895,2107.266650978838,2510.12695458638,1242.2733375430937,2247.2718404437546,1335.2348356658777,1623.1285459634046,2229.516043723746,156.67352376401342,133.87647153926395,139.9642174596512,171.26554015205957,133.02258508426647,147.17133052035675,169.9904994003898,174.06065423851047,178.06266422936818,143.09140951250788,190.43450702765108,146.83939126387676,1251.75635218588
Barbara Whitaker,1997-04-12,25,0,0,415820,Tel_Aviv_Yaffo,cjohnson@campbell.info,r#4OABQOzo,1,1460.11938840317,550.0282539352786,234.417495801045,851.7789634144603,954.9067540084578,1494.0550936640975,1706.9795186869792,536.559323094181,1043.4731656665033,549.9846865343859,1118.0855445583552,1467.9300131846812,76.23897246282374,132.69629582070775,114.0537515841414,102.90910261631927,162.9823193894977,144.08778849076015,141.16574797237158,142.09494180276332,99.96338649179496,118.21923982352378,96.47992795120538,104.54571986516576,1121.5646971437066
Sarah Smith,1980-09-14,42,2,1,440872,Ramat_Gan,brownmadison@stephens.com,*3H5MGiB+1,1,1690.2739100413853,1362.8928739149003,951.8818236596462,1283.819730440052,1683.692571777887,1198.5791816909436,1476.4951984768086,1090.2592973784506,1731.3119581378096,1055.8135860630657,925.6467926331992,1881.442843342909,142.5183131200315,162.0398848709748,129.45360627265308,117.5545722312342,159.2973068545608,128.15336956833386,179.88756995308955,161.32415070320624,126.46406984302422,134.1277997403506,111.3653703475664,166.0424635085123,895.620896618389
Tommy Mathews,1972-12-02,50,0,1,224834,Tel_Aviv_Yaffo,rowlanddiana@bennett-townsend.com,FX@R65Hm9y,1,1822.7832995121155,1521.6874249781288,818.9203392959087,1467.9631993544283,1476.989773272406,1721.628447921912,1755.809388181036,1399.131265453276,1019.1923592745006,1258.9768094957817,1079.5021518325962,1482.5459089548217,79.93204668953963,133.72418901977753,156.68258912997828,88.63895087356833,112.82432692493404,127.05555180516792,151.72803787479506,95.5578215999145,139.86330139543446,120.9598691835663,115.28969603072689,83.2190820099318,1013.0415839273384
Rebecca Hayes,1973-08-29,49,2,1,271120,Ramat_HaSharon,jasmine63@sanders-johnson.com,(*0vVpMcpx,1,1701.035020534801,1778.333512731885,938.6141471212096,1118.367945140035,1112.289196002578,1064.2610023203704,1944.617313524246,1652.0115774516444,1766.7195616413464,1381.7045154034145,1386.111741516343,1568.188803143475,138.61914860552554,148.19824202283596,183.49464600814417,93.47299734465416,148.74790927065663,162.64086862906038,159.57802783403497,142.90345951073743,122.10107345482336,118.45236159573518,126.03410961558774,132.7917909312819,680.0417429954542
Colleen Moore,1977-09-11,45,2,1,404096,Tel_Aviv_Yaffo,bobbygreen@rocha-hunter.com,XPT^cnpN)9,1,2131.009848682624,2145.08108368097,1244.0884827548696,1402.743684074366,1730.6901065059335,2024.8696128155784,2233.692846309956,778.3311461267195,2161.7913787136886,1203.087009347589,1608.4263936393263,2115.021174039219,192.52939862600695,164.85742057328343,241.23730030309167,188.69743028330163,244.9827394326833,155.3471469215123,202.77760439369447,150.63223924371516,187.2071424523636,239.99812174346656,177.9890191212323,199.75640200389572,1254.439124933144
Misty Smith,1965-08-07,57,1,1,278794,Tel_Aviv_Yaffo,osborndawn@yahoo.com,YxE1XWihM+,0,2288.9677253940918,2218.638885833883,1318.5652453265147,2019.3632894464045,1805.0330121241757,1488.8534254857827,2192.293263328316,1225.7272852447672,1737.1986851424915,1389.0698452052295,1616.2438342871255,2093.573683812699,151.724606978494,122.30649040531938,217.81085271286884,135.55986384711852,178.0972333353474,153.343448240665,139.08660113419333,106.89640283797844,133.0660397187986,167.6626166468898,152.69944169549427,200.50191848090748,1100.4215788886138
Brittany Brown,1983-12-09,39,3,1,247569,Petah_Tikva,thomascarlos@gmail.com,a_0Dc(4H(f,1,2158.6651785553595,1735.3666939302143,708.3033437249596,1195.24591670918,1421.1214121270557,1485.698344591013,1929.1036216471643,1270.4819753677823,1164.461190692759,1244.4548923026214,1167.8007262167396,1716.4013523125384,205.8846839760404,162.64481593583685,159.61049394830292,192.2811748015857,171.39372668800365,156.93890296098516,182.1714074794568,180.6272605710029,160.34786309083484,174.03477611977922,207.1929450994064,182.81854227330123,883.6789177365679
Craig Suarez,1995-02-02,27,0,1,409484,Petah_Tikva,wthompson@woodward-hahn.net,*50IJeeG!),1,1349.9551043933138,1372.7223555586716,570.1606451780921,702.840379861746,961.5107533756384,1193.6542145161377,945.20310517798,442.8608631056534,1432.8492715152634,520.7138322040162,255.549758374716,1176.7375698191486,193.99987737269652,77.61743861092648,120.99964768776508,111.72166680691498,74.45643457108147,128.48282732917897,62.61820681163927,115.23410359857898,117.28227983200192,97.71507651927854,89.4165028432282,85.35317837688723,541.3530490249984
Richard Alvarez,1973-06-07,49,4,1,240374,Petah_Tikva,danielle98@hotmail.com,+1I#bwLlKL,1,2037.0468449238715,1981.9346855747087,1345.9064263957737,1658.947294907327,1877.650281079484,2135.945374501436,2048.259027916555,1396.7751191630373,1825.8592827296368,1473.9703642034506,1822.2926628088271,1709.5813980018415,199.16456712775343,169.00363072017157,176.66560569712473,183.9669845822902,179.47951016663697,170.76565305658502,177.50676858136418,178.79659824420713,182.88743619666468,177.0170863853033,193.18481129471752,216.77970881338172,864.5803209775075
Jonathan Cardenas,1965-09-05,57,2,1,314815,Petah_Tikva,sandra02@gmail.com,^GaQUoXZ$0,1,2147.798579742222,2168.157807053009,1022.6807217667198,1539.854002399736,1504.2926178935334,1591.0264755540777,1652.3628784561338,825.5067126802016,1941.718398772568,1107.8224821979734,1775.3456471668435,2069.8747936214104,151.09817645391334,103.10281390649747,152.9338861810107,144.8186882693181,105.844022301804,141.61464132272565,125.5191636234332,138.83507777828856,158.59619949206936,174.2838613806078,150.69169471299656,144.82027290040966,873.6189781242746
